OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
750303,f04abdf4,10/6/2015 20:10,Tuesday,Oct,6,2015,20,10,6,2015,GRAND LARCENY,FELONY,F,41,BRONX,N.Y. POLICE DEPT,1012141,236947,"(40.8170046860001, -73.899237011)"
750613,b7eac724,10/6/2015 20:45,Tuesday,Oct,6,2015,20,10,6,2015,FELONY ASSAULT,FELONY,E,41,BRONX,N.Y. POLICE DEPT,1011843,236395,"(40.8154905370001, -73.900315892)"
750614,f0b4980b,10/6/2015 21:00,Tuesday,Oct,6,2015,21,10,7,2015,GRAND LARCENY,FELONY,E,69,BROOKLYN,N.Y. POLICE DEPT,1013384,170343,"(40.634189049, -73.8950346399999)"
750617,6bc6945,10/6/2015 21:00,Tuesday,Oct,6,2015,21,10,6,2015,FELONY ASSAULT,FELONY,G,17,MANHATTAN,N.Y. POLICE DEPT,993666,215555,"(40.758328379, -73.9660133529999)"
750626,38002745,10/6/2015 21:30,Tuesday,Oct,6,2015,21,10,7,2015,BURGLARY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1032263,187843,"(40.6821404090001, -73.826891092)"
750630,27c13d5e,10/6/2015 21:45,Tuesday,Oct,6,2015,21,10,6,2015,ROBBERY,FELONY,F,105,QUEENS,N.Y. POLICE DEPT,1056337,185952,"(40.6767867470001, -73.740113197)"
750631,d5ab30ba,10/6/2015 21:45,Tuesday,Oct,6,2015,21,10,6,2015,ROBBERY,FELONY,G,90,BROOKLYN,N.Y. POLICE DEPT,999992,194864,"(40.7015276480001, -73.943227362)"
750632,43fd4285,10/6/2015 21:45,Tuesday,Oct,6,2015,21,10,7,2015,GRAND LARCENY,FELONY,F,18,MANHATTAN,N.Y. POLICE DEPT,988648,215208,"(40.7573798720001, -73.984126607)"
750937,5a6b95a8,10/6/2015 22:00,Tuesday,Oct,6,2015,22,10,6,2015,BURGLARY,FELONY,F,114,QUEENS,N.Y. POLICE DEPT,1006402,217809,"(40.764492294, -73.9200339399999)"
750943,1feb80ad,10/6/2015 22:20,Tuesday,Oct,6,2015,22,10,6,2015,FELONY ASSAULT,FELONY,F,71,BROOKLYN,N.Y. POLICE DEPT,999856,182541,"(40.6677040690001, -73.9437463909999)"
750945,ed92a3b6,10/6/2015 22:30,Tuesday,Oct,6,2015,22,10,7,2015,BURGLARY,FELONY,E,78,BROOKLYN,N.Y. POLICE DEPT,988678,184065,"(40.671899755, -73.9840388)"
750946,9dd503b6,10/6/2015 22:30,Tuesday,Oct,6,2015,22,10,7,2015,BURGLARY,FELONY,E,75,BROOKLYN,N.Y. POLICE DEPT,1013002,184767,"(40.6737810070001, -73.8963494559999)"
750950,5f260c3,10/6/2015 22:30,Tuesday,Oct,6,2015,22,10,7,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1031015,214450,"(40.7551767840001, -73.831205881)"
751261,8b01b4fe,10/6/2015 23:00,Tuesday,Oct,6,2015,23,10,6,2015,FELONY ASSAULT,FELONY,E,40,BRONX,N.Y. HOUSING POLICE,1009519,238585,"(40.8215084220001, -73.908703582)"
751263,4e0d8e1d,10/6/2015 23:00,Tuesday,Oct,6,2015,23,10,7,2015,FELONY ASSAULT,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1016782,245956,"(40.841715923, -73.8824263669999)"
751269,5fb3091b,10/6/2015 23:50,Tuesday,Oct,6,2015,23,10,7,2015,FELONY ASSAULT,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1006065,241543,"(40.8296364940001, -73.9211733929999)"
751270,e66727ae,10/6/2015 23:55,Tuesday,Oct,6,2015,23,10,7,2015,GRAND LARCENY,FELONY,E,90,BROOKLYN,N.Y. TRANSIT POLICE,997670,199336,"(40.7138060570001, -73.951592824)"
752234,795404fa,10/27/2015 8:30,Tuesday,Oct,27,2015,8,11,8,2015,GRAND LARCENY,FELONY,G,17,MANHATTAN,N.Y. POLICE DEPT,993166,215385,"(40.757862291, -73.9678183839999)"
752240,7ad85520,10/27/2015 9:00,Tuesday,Oct,27,2015,9,11,3,2015,ROBBERY,FELONY,E,50,BRONX,N.Y. POLICE DEPT,1009283,259008,"(40.87756417, -73.9094800089999)"
752560,ce70bb8b,10/27/2015 10:50,Tuesday,Oct,27,2015,10,11,1,2015,GRAND LARCENY,FELONY,G,70,BROOKLYN,N.Y. POLICE DEPT,996724,171990,"(40.6387488400001, -73.955055843)"
756081,3e2faae7,11/30/2015 4:00,Monday,Nov,30,2015,4,12,6,2015,FELONY ASSAULT,FELONY,F,30,MANHATTAN,N.Y. POLICE DEPT,998468,241896,"(40.830620873, -73.9486242419999)"
756085,ed5f4f33,11/30/2015 4:50,Monday,Nov,30,2015,4,12,1,2015,BURGLARY,FELONY,E,107,QUEENS,N.Y. POLICE DEPT,1032532,203363,"(40.7247376240001, -73.825809947)"
756406,b0679e4,11/30/2015 8:45,Monday,Nov,30,2015,8,12,1,2015,ROBBERY,FELONY,F,23,MANHATTAN,N.Y. POLICE DEPT,997985,229021,"(40.7952833520001, -73.950395922)"
756409,f213276,11/30/2015 9:00,Monday,Nov,30,2015,9,12,1,2015,GRAND LARCENY,FELONY,E,14,MANHATTAN,N.Y. POLICE DEPT,988648,215208,"(40.7573798720001, -73.984126607)"
756718,d7546bf9,11/30/2015 9:45,Monday,Nov,30,2015,9,12,1,2015,GRAND LARCENY,FELONY,E,67,BROOKLYN,N.Y. POLICE DEPT,1006836,174498,"(40.6456127480001, -73.918612486)"
756722,7049a9a1,11/30/2015 10:00,Monday,Nov,30,2015,10,12,2,2015,GRAND LARCENY,FELONY,F,110,QUEENS,N.Y. POLICE DEPT,1019840,206689,"(40.733926841, -73.871582398)"
756732,b39d2f5a,11/30/2015 11:00,Monday,Nov,30,2015,11,12,4,2015,GRAND LARCENY,FELONY,E,83,BROOKLYN,N.Y. POLICE DEPT,1005474,194101,"(40.6994219420001, -73.923458748)"
756736,352b5306,11/30/2015 11:00,Monday,Nov,30,2015,11,12,1,2015,GRAND LARCENY,FELONY,G,14,MANHATTAN,N.Y. POLICE DEPT,987212,214471,"(40.7553575910001, -73.989310259)"
756737,92ccf702,11/30/2015 11:00,Monday,Nov,30,2015,11,12,4,2015,GRAND LARCENY,FELONY,F,10,MANHATTAN,N.Y. POLICE DEPT,985717,215911,"(40.7593103990001, -73.994706072)"
757365,a6f28ca4,11/30/2015 13:00,Monday,Nov,30,2015,13,12,1,2015,GRAND LARCENY,FELONY,F,109,QUEENS,N.Y. POLICE DEPT,1031307,216054,"(40.7595777980001, -73.8301407)"
757996,5f6e3e4,11/30/2015 15:25,Monday,Nov,30,2015,15,12,1,2015,GRAND LARCENY,FELONY,G,13,MANHATTAN,N.Y. POLICE DEPT,986077,208581,"(40.739191325, -73.993408584)"
758009,5d3d604f,11/30/2015 16:00,Monday,Nov,30,2015,16,12,7,2015,GRAND LARCENY,FELONY,G,24,MANHATTAN,N.Y. POLICE DEPT,994641,231610,"(40.8023940160001, -73.962469155)"
758010,ea462fd3,11/30/2015 16:00,Monday,Nov,30,2015,16,12,3,2015,GRAND LARCENY,FELONY,G,44,BRONX,N.Y. POLICE DEPT,1006010,240744,"(40.8274436030001, -73.921374725)"
758011,bd49974d,11/30/2015 16:00,Monday,Nov,30,2015,16,12,1,2015,GRAND LARCENY,FELONY,E,50,BRONX,N.Y. HOUSING POLICE,1009762,258509,"(40.8761931980001, -73.907749806)"
758326,b3a844d,11/30/2015 17:00,Monday,Nov,30,2015,17,12,1,2015,GRAND LARCENY,FELONY,F,60,BROOKLYN,N.Y. POLICE DEPT,987620,150091,"(40.5786487070001, -73.987869775)"
758648,e174b360,11/30/2015 17:30,Monday,Nov,30,2015,17,12,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,83,BROOKLYN,N.Y. POLICE DEPT,1010993,191270,"(40.691636551, -73.903566159)"
758657,3ce6d08d,11/30/2015 18:00,Monday,Nov,30,2015,18,12,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,993146,153732,"(40.5886387090001, -73.967971937)"
758981,22d5182,11/30/2015 19:00,Monday,Nov,30,2015,19,12,2,2015,GRAND LARCENY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1017019,185083,"(40.6746343980001, -73.881866507)"
759305,a26bd0f,11/30/2015 20:30,Monday,Nov,30,2015,20,12,2,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,43,BRONX,N.Y. POLICE DEPT,1023259,242555,"(40.832354938, -73.859037421)"
759614,bb4b7c5e,11/30/2015 21:00,Monday,Nov,30,2015,21,12,2,2015,BURGLARY,FELONY,E,19,MANHATTAN,N.Y. POLICE DEPT,997126,225367,"(40.7852553970001, -73.953505303)"
759616,bfa71279,11/30/2015 21:10,Monday,Nov,30,2015,21,12,8,2015,GRAND LARCENY,FELONY,G,13,MANHATTAN,N.Y. POLICE DEPT,984870,208384,"(40.738650776, -73.99776415)"
759628,6e208ec3,11/30/2015 22:00,Monday,Nov,30,2015,22,12,1,2015,GRAND LARCENY,FELONY,G,66,BROOKLYN,N.Y. POLICE DEPT,991678,171463,"(40.6373080060001, -73.973237879)"
759935,e840cb70,11/30/2015 22:30,Monday,Nov,30,2015,22,12,1,2015,GRAND LARCENY,FELONY,F,7,MANHATTAN,N.Y. POLICE DEPT,990097,200118,"(40.715960706, -73.978909468)"
795313,8cd2f548,1/22/2015 0:00,Thursday,Jan,22,2015,0,2,4,2015,GRAND LARCENY,FELONY,E,75,BROOKLYN,N.Y. POLICE DEPT,1013181,183137,"(40.6693064410001, -73.8957111509999)"
796533,eacdcfba,1/22/2015 11:20,Thursday,Jan,22,2015,11,3,7,2015,GRAND LARCENY,FELONY,E,42,BRONX,N.Y. POLICE DEPT,1013048,241141,"(40.828513113, -73.89594221)"
798352,176def8b,1/22/2015 19:00,Thursday,Jan,22,2015,19,2,4,2015,GRAND LARCENY,FELONY,G,19,MANHATTAN,N.Y. POLICE DEPT,994956,218613,"(40.7667203350001, -73.961352086)"
800162,3f1c0e9b,2/18/2015 10:00,Wednesday,Feb,18,2015,10,3,3,2015,GRAND LARCENY,FELONY,G,52,BRONX,N.Y. POLICE DEPT,1014821,255793,"(40.868722543, -73.889468822)"
800467,c3e17460,2/18/2015 12:00,Wednesday,Feb,18,2015,12,3,3,2015,GRAND LARCENY,FELONY,G,6,MANHATTAN,N.Y. POLICE DEPT,983432,208199,"(40.7381429810001, -74.0029532149999)"
803473,cc56f33,3/26/2015 9:00,Thursday,Mar,26,2015,9,5,7,2015,GRAND LARCENY,FELONY,G,19,MANHATTAN,N.Y. POLICE DEPT,996480,217618,"(40.76398734, -73.9558521559999)"
807096,ec0069cb,4/17/2015 10:00,Friday,Apr,17,2015,10,5,1,2015,GRAND LARCENY,FELONY,G,62,BROOKLYN,N.Y. POLICE DEPT,981940,160260,"(40.606560916, -74.0083206859999)"
814084,9b41ac04,1/29/2015 9:00,Thursday,Jan,29,2015,9,3,2,2015,GRAND LARCENY,FELONY,G,63,BROOKLYN,N.Y. POLICE DEPT,1002835,167392,"(40.626117591, -73.9330497079999)"
814988,54272bb3,1/29/2015 14:10,Thursday,Jan,29,2015,14,2,1,2015,GRAND LARCENY,FELONY,E,25,MANHATTAN,N.Y. POLICE DEPT,1000883,232722,"(40.8054366060001, -73.9399202989999)"
815259,87dffc76,4/21/2015 10:33,Tuesday,Apr,21,2015,10,5,5,2015,GRAND LARCENY,FELONY,G,50,BRONX,N.Y. POLICE DEPT,1006454,260513,"(40.881702497, -73.919704919)"
815301,a32b235d,1/29/2015 17:00,Thursday,Jan,29,2015,17,2,3,2015,BURGLARY,FELONY,F,107,QUEENS,N.Y. POLICE DEPT,1032823,206140,"(40.732358204, -73.824740037)"
815303,7e4c8fa7,1/29/2015 17:03,Thursday,Jan,29,2015,17,2,4,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,18,MANHATTAN,N.Y. POLICE DEPT,989944,217169,"(40.7627615760001, -73.9794469569999)"
815911,fb1a0357,1/29/2015 19:30,Thursday,Jan,29,2015,19,2,4,2015,GRAND LARCENY,FELONY,F,13,MANHATTAN,N.Y. POLICE DEPT,987771,209547,"(40.7418422440001, -73.9872951529999)"
816178,9.43E+08,4/21/2015 15:00,Tuesday,Apr,21,2015,15,5,8,2015,GRAND LARCENY,FELONY,E,25,MANHATTAN,N.Y. POLICE DEPT,1001651,234104,"(40.8092283350001, -73.9371425749999)"
816208,b0691081,1/29/2015 20:30,Thursday,Jan,29,2015,20,2,5,2015,GRAND LARCENY,FELONY,F,109,QUEENS,N.Y. POLICE DEPT,1031631,216161,"(40.7598697550001, -73.8289704119999)"
816517,278d7a21,1/29/2015 23:45,Thursday,Jan,29,2015,23,2,4,2015,ROBBERY,FELONY,F,32,MANHATTAN,N.Y. POLICE DEPT,1001374,238163,"(40.8203696960001, -73.938132846)"
816520,31f3738d,2/9/2015 0:01,Monday,Feb,9,2015,0,4,1,2015,GRAND LARCENY,FELONY,G,102,QUEENS,N.Y. POLICE DEPT,1030299,196819,"(40.7067878450001, -73.833910894)"
817423,4ee018de,2/9/2015 9:00,Monday,Feb,9,2015,9,6,1,2015,GRAND LARCENY,FELONY,F,19,MANHATTAN,N.Y. POLICE DEPT,993253,217320,"(40.763173282, -73.967501759)"
818322,e6056061,2/9/2015 14:00,Monday,Feb,9,2015,14,11,4,2015,GRAND LARCENY,FELONY,F,1,MANHATTAN,N.Y. POLICE DEPT,979906,199601,"(40.714542529, -74.0156712949999)"
819493,a73646eb,4/25/2015 9:30,Saturday,Apr,25,2015,9,5,3,2015,FELONY ASSAULT,FELONY,E,115,QUEENS,N.Y. POLICE DEPT,1014077,214298,"(40.7548329420001, -73.892343209)"
820089,30653525,4/25/2015 13:00,Saturday,Apr,25,2015,13,5,2,2015,GRAND LARCENY,FELONY,E,122,STATEN ISLAND,N.Y. POLICE DEPT,955920,149247,"(40.5762874650001, -74.101983026)"
820696,3a625eae,4/25/2015 15:00,Saturday,Apr,25,2015,15,5,8,2015,GRAND LARCENY,FELONY,E,46,BRONX,N.Y. POLICE DEPT,1008292,247744,"(40.846650653, -73.913103951)"
821316,d633aab9,4/25/2015 18:43,Saturday,Apr,25,2015,18,5,1,2015,GRAND LARCENY,FELONY,E,88,BROOKLYN,N.Y. POLICE DEPT,990381,188869,"(40.6850846340001, -73.977895229)"
821353,e08cc7d2,3/16/2015 12:00,Monday,Mar,16,2015,12,4,1,2015,GRAND LARCENY,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1015637,213468,"(40.752549404, -73.8867163909999)"
823430,9b9e135c,5/29/2015 8:00,Friday,May,29,2015,8,6,3,2015,GRAND LARCENY,FELONY,G,40,BRONX,N.Y. POLICE DEPT,1006159,237173,"(40.817641854, -73.920847994)"
823733,d6b4a311,5/29/2015 9:00,Friday,May,29,2015,9,6,1,2015,BURGLARY,FELONY,G,114,QUEENS,N.Y. POLICE DEPT,1007846,222146,"(40.776392489, -73.914805955)"
824339,b8a48682,5/29/2015 13:00,Friday,May,29,2015,13,6,3,2015,GRAND LARCENY,FELONY,G,70,BROOKLYN,N.Y. POLICE DEPT,998788,169620,"(40.632240547, -73.947624063)"
824370,2b4f883f,3/31/2015 4:30,Tuesday,Mar,31,2015,4,4,1,2015,GRAND LARCENY,FELONY,E,14,MANHATTAN,N.Y. POLICE DEPT,988217,215297,"(40.7576243570001, -73.985682275)"
824667,9a9a7d2c,3/31/2015 7:00,Tuesday,Mar,31,2015,7,4,8,2015,GRAND LARCENY,FELONY,F,122,STATEN ISLAND,N.Y. POLICE DEPT,957953,154274,"(40.5900918410001, -74.094684252)"
824675,f34e83bb,3/31/2015 8:00,Tuesday,Mar,31,2015,8,4,7,2015,GRAND LARCENY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1016955,184114,"(40.6719749490001, -73.8821019339999)"
824679,1fa7f83e,3/31/2015 8:00,Tuesday,Mar,31,2015,8,4,7,2015,GRAND LARCENY,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1016569,214314,"(40.7548681000001, -73.883348462)"
824934,c7df01e2,5/29/2015 14:30,Friday,May,29,2015,14,6,1,2015,BURGLARY,FELONY,E,6,MANHATTAN,N.Y. POLICE DEPT,983042,205993,"(40.7320880090001, -74.00436014)"
825230,9f904a75,5/29/2015 15:00,Friday,May,29,2015,15,6,3,2015,GRAND LARCENY,FELONY,E,46,BRONX,N.Y. POLICE DEPT,1009580,248399,"(40.848444833, -73.908446129)"
825273,809ae112,3/31/2015 11:30,Tuesday,Mar,31,2015,11,4,6,2015,GRAND LARCENY,FELONY,E,69,BROOKLYN,N.Y. POLICE DEPT,1011209,168658,"(40.629570969, -73.9028776659999)"
825539,ad9ed0f,5/29/2015 17:20,Friday,May,29,2015,17,6,5,2015,GRAND LARCENY,FELONY,F,7,MANHATTAN,N.Y. POLICE DEPT,989818,200228,"(40.7162628090001, -73.9799158179999)"
825543,8.50E+09,5/29/2015 17:30,Friday,May,29,2015,17,6,1,2015,GRAND LARCENY,FELONY,G,14,MANHATTAN,N.Y. POLICE DEPT,987168,213465,"(40.7525963910001, -73.989469511)"
825590,ec4e397c,3/31/2015 13:50,Tuesday,Mar,31,2015,13,4,1,2015,GRAND LARCENY,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1022239,242799,"(40.833029094, -73.862721934)"
825839,469bc746,5/29/2015 18:00,Friday,May,29,2015,18,6,3,2015,BURGLARY,FELONY,E,108,QUEENS,N.Y. POLICE DEPT,1001524,206701,"(40.734014512, -73.9376717769999)"
825888,981bb3d5,3/31/2015 15:00,Tuesday,Mar,31,2015,15,4,1,2015,BURGLARY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,943086,152267,"(40.5845264550001, -74.148200839)"
825894,5ddae5c,3/31/2015 15:30,Tuesday,Mar,31,2015,15,4,4,2015,GRAND LARCENY,FELONY,G,1,MANHATTAN,N.Y. POLICE DEPT,982756,200382,"(40.7166871270001, -74.0053908359999)"
826140,60e11286,5/29/2015 18:50,Friday,May,29,2015,18,6,1,2015,GRAND LARCENY,FELONY,E,5,MANHATTAN,N.Y. POLICE DEPT,984994,203338,"(40.7248007310001, -73.997317247)"
826189,f790002d,3/31/2015 16:00,Tuesday,Mar,31,2015,16,4,2,2015,BURGLARY,FELONY,G,105,QUEENS,N.Y. POLICE DEPT,1056927,192064,"(40.693557895, -73.737920215)"
826190,7cfabe35,3/31/2015 16:00,Tuesday,Mar,31,2015,16,4,1,2015,GRAND LARCENY,FELONY,E,79,BROOKLYN,N.Y. POLICE DEPT,998729,192685,"(40.695548957, -73.9477871)"
826739,1544419,5/29/2015 21:30,Friday,May,29,2015,21,6,1,2015,GRAND LARCENY,FELONY,E,94,BROOKLYN,N.Y. POLICE DEPT,998904,204131,"(40.7269652190001, -73.947131102)"
826747,e3b1361,5/29/2015 22:00,Friday,May,29,2015,22,6,2,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,79,BROOKLYN,N.Y. POLICE DEPT,999596,192268,"(40.694402929, -73.944661464)"
826790,e72dfeb1,3/31/2015 19:00,Tuesday,Mar,31,2015,19,4,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,107,QUEENS,N.Y. POLICE DEPT,1033722,205506,"(40.730613051, -73.821500929)"
826794,195380f5,3/31/2015 19:00,Tuesday,Mar,31,2015,19,4,1,2015,GRAND LARCENY,FELONY,F,45,BRONX,N.Y. POLICE DEPT,1034405,245391,"(40.8400826610001, -73.818738815)"
826795,6a351d87,3/31/2015 19:00,Tuesday,Mar,31,2015,19,4,1,2015,GRAND LARCENY,FELONY,E,49,BRONX,N.Y. HOUSING POLICE,1022514,253529,"(40.862478562, -73.8616669469999)"
827049,57e9e0ed,5/29/2015 23:00,Friday,May,29,2015,23,6,2,2015,GRAND LARCENY,FELONY,E,5,MANHATTAN,N.Y. POLICE DEPT,985835,202006,"(40.721144602, -73.994283406)"
827095,3a17da61,3/31/2015 20:00,Tuesday,Mar,31,2015,20,4,7,2015,FELONY ASSAULT,FELONY,G,43,BRONX,N.Y. POLICE DEPT,1024297,241655,"(40.8298800540001, -73.855291855)"
827345,6f57b53f,6/5/2015 0:01,Friday,Jun,5,2015,0,7,3,2015,GRAND LARCENY,FELONY,F,10,MANHATTAN,N.Y. POLICE DEPT,985591,215684,"(40.758687362, -73.9951609349999)"
827352,8d038238,6/5/2015 1:00,Friday,Jun,5,2015,1,7,7,2015,GRAND LARCENY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1014410,185737,"(40.676438752, -73.89126923)"
827398,41cacc2e,3/31/2015 22:00,Tuesday,Mar,31,2015,22,4,1,2015,GRAND LARCENY,FELONY,G,112,QUEENS,N.Y. POLICE DEPT,1027766,202594,"(40.7226516370001, -73.843009626)"
827649,b546a67a,6/5/2015 2:33,Friday,Jun,5,2015,2,6,6,2015,BURGLARY,FELONY,E,62,BROOKLYN,N.Y. POLICE DEPT,988115,161924,"(40.6111277140001, -73.986081057)"
827650,16a988da,6/5/2015 2:45,Friday,Jun,5,2015,2,6,5,2015,GRAND LARCENY,FELONY,E,6,MANHATTAN,N.Y. POLICE DEPT,983664,206524,"(40.7335455370001, -74.002115894)"
827658,bfe48d92,6/5/2015 3:45,Friday,Jun,5,2015,3,6,5,2015,GRAND LARCENY,FELONY,G,18,MANHATTAN,N.Y. POLICE DEPT,987959,217674,"(40.764148726, -73.986612233)"
827690,b77703d8,3/31/2015 22:30,Tuesday,Mar,31,2015,22,4,1,2015,GRAND LARCENY,FELONY,F,5,MANHATTAN,N.Y. POLICE DEPT,985112,201295,"(40.7191931780001, -73.99689179)"
827694,de5c6c47,3/31/2015 22:50,Tuesday,Mar,31,2015,22,4,1,2015,ROBBERY,FELONY,G,70,BROOKLYN,N.Y. POLICE DEPT,998580,169460,"(40.6318017200001, -73.948373784)"
827698,3e028c83,3/31/2015 23:35,Tuesday,Mar,31,2015,23,4,1,2015,GRAND LARCENY,FELONY,G,43,BRONX,N.Y. POLICE DEPT,1023136,242672,"(40.8326766120001, -73.859481219)"
827703,fe54d4ec,5/5/2015 0:11,Tuesday,May,5,2015,0,5,5,2015,ROBBERY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1018539,240851,"(40.8276975360001, -73.876102433)"
827949,d06bf8ba,6/5/2015 4:00,Friday,Jun,5,2015,4,6,5,2015,ROBBERY,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1006657,242805,"(40.8330988390001, -73.919029999)"
827956,919d4d84,6/5/2015 4:47,Friday,Jun,5,2015,4,6,5,2015,ROBBERY,FELONY,E,41,BRONX,N.Y. POLICE DEPT,1011153,235312,"(40.8125201340001, -73.902813002)"
827960,27dbba97,6/5/2015 5:07,Friday,Jun,5,2015,5,6,5,2015,FELONY ASSAULT,FELONY,F,75,BROOKLYN,N.Y. POLICE DEPT,1015630,182164,"(40.666627433, -73.8868875489999)"
827964,1ef08633,6/5/2015 6:08,Friday,Jun,5,2015,6,6,5,2015,ROBBERY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,989502,156072,"(40.5950644490001, -73.981090116)"
827967,ce85bb29,6/5/2015 7:10,Friday,Jun,5,2015,7,6,5,2015,GRAND LARCENY,FELONY,G,79,BROOKLYN,N.Y. POLICE DEPT,998494,187147,"(40.6803488, -73.948646267)"
827993,83fde5eb,5/5/2015 1:15,Tuesday,May,5,2015,1,5,5,2015,ROBBERY,FELONY,G,73,BROOKLYN,N.Y. HOUSING POLICE,1007628,183445,"(40.6701682360001, -73.9157274889999)"
827995,62515f12,5/5/2015 1:30,Tuesday,May,5,2015,1,5,5,2015,BURGLARY,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1029894,214900,"(40.756417775, -73.835249002)"
827998,57340bb1,5/5/2015 2:00,Tuesday,May,5,2015,2,5,6,2015,GRAND LARCENY,FELONY,E,13,MANHATTAN,N.Y. TRANSIT POLICE,986553,207131,"(40.735211323, -73.9916913979999)"
828006,a1a753e4,5/5/2015 3:30,Tuesday,May,5,2015,3,5,7,2015,GRAND LARCENY,FELONY,E,9,MANHATTAN,N.Y. POLICE DEPT,986541,204060,"(40.726782181, -73.991735744)"
828252,3b975220,6/5/2015 7:35,Friday,Jun,5,2015,7,6,5,2015,ROBBERY,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1017356,245369,"(40.840102648, -73.880354752)"
828254,ae61d3d0,6/5/2015 7:45,Friday,Jun,5,2015,7,6,5,2015,GRAND LARCENY,FELONY,E,67,BROOKLYN,N.Y. POLICE DEPT,999472,168974,"(40.6304662650001, -73.945161212)"
828269,5f6e60d8,6/5/2015 9:00,Friday,Jun,5,2015,9,6,8,2015,BURGLARY,FELONY,F,68,BROOKLYN,N.Y. POLICE DEPT,978980,168834,"(40.6300935020001, -74.018987539)"
828293,3b96f214,5/5/2015 4:00,Tuesday,May,5,2015,4,5,5,2015,GRAND LARCENY,FELONY,E,61,BROOKLYN,N.Y. POLICE DEPT,1000501,157260,"(40.598311928, -73.941482231)"
828295,9f47c679,5/5/2015 4:20,Tuesday,May,5,2015,4,5,5,2015,BURGLARY,FELONY,E,77,BROOKLYN,N.Y. POLICE DEPT,999249,184868,"(40.6740922120001, -73.94592927)"
828296,54071402,5/5/2015 4:30,Tuesday,May,5,2015,4,5,5,2015,FELONY ASSAULT,FELONY,F,69,BROOKLYN,N.Y. POLICE DEPT,1014096,171113,"(40.636300164, -73.8924659749999)"
828301,594a4d0f,5/5/2015 5:00,Tuesday,May,5,2015,5,5,5,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,23,MANHATTAN,N.Y. POLICE DEPT,1002183,228644,"(40.794241067, -73.935235376)"
828304,9f1552b6,5/5/2015 6:00,Tuesday,May,5,2015,6,5,5,2015,FELONY ASSAULT,FELONY,E,67,BROOKLYN,N.Y. POLICE DEPT,1001168,170033,"(40.6333699190001, -73.9390483879999)"
828307,31fe29cf,5/5/2015 7:00,Tuesday,May,5,2015,7,5,5,2015,BURGLARY,FELONY,F,61,BROOKLYN,N.Y. POLICE DEPT,997127,156774,"(40.5969835000001, -73.953632795)"
828553,c2683e75,6/5/2015 9:00,Friday,Jun,5,2015,9,7,3,2015,GRAND LARCENY,FELONY,G,77,BROOKLYN,N.Y. POLICE DEPT,1000812,185084,"(40.6746822980001, -73.940294044)"
828558,efb06e9d,6/5/2015 9:00,Friday,Jun,5,2015,9,6,5,2015,FELONY ASSAULT,FELONY,F,24,MANHATTAN,N.Y. POLICE DEPT,993099,229738,"(40.7972575650001, -73.9680413259999)"
828562,e6fd9b2f,6/5/2015 9:45,Friday,Jun,5,2015,9,6,5,2015,ROBBERY,FELONY,E,18,MANHATTAN,N.Y. POLICE DEPT,990819,216088,"(40.7597939010001, -73.9762893939999)"
828564,89cf415c,6/5/2015 10:00,Friday,Jun,5,2015,10,6,5,2015,GRAND LARCENY,FELONY,G,63,BROOKLYN,N.Y. POLICE DEPT,1001459,169627,"(40.6322549750001, -73.9380009939999)"
828570,92a94451,6/5/2015 10:15,Friday,Jun,5,2015,10,6,5,2015,GRAND LARCENY,FELONY,G,70,BROOKLYN,N.Y. POLICE DEPT,999360,169275,"(40.631292638, -73.94556404)"
828593,7fc83b27,5/5/2015 7:40,Tuesday,May,5,2015,7,5,5,2015,BURGLARY,FELONY,E,68,BROOKLYN,N.Y. POLICE DEPT,977836,168197,"(40.628344317, -74.023108394)"
